,station,date,pm25,latitude,longitude,pm25_xgb,pm25_rf,pm25_lgbm
220,Cilandak Barat,2025-03-14,16.4375,-6.2997,106.8006,19.253513,19.257883235083685,19.248311516961344
221,Cilandak Barat,2025-03-14,16.4375,-6.2997,106.8006,19.431602,19.20282067934672,19.332840659996588
222,Cipete Selatan Asem II,2025-03-14,19.136363636363637,-6.2736,106.8042,17.527802,18.312036965688065,17.69519964745273
223,Cipete Selatan Asem II,2025-03-14,19.136363636363637,-6.2736,106.8042,17.30552,18.447925939559934,17.718858902464156
224,DKJ01 Bundaran HI,2025-03-14,25.047894736842107,-6.19475,106.8231,16.804098,18.094905937512717,18.878744466822315
225,DKJ01 Bundaran HI,2025-03-14,25.047894736842107,-6.19475,106.8231,16.898056,18.08818228032853,18.86607945411416
226,DKJ02 Kelapa Gading,2025-03-14,24.53263157894737,-6.15394,106.90805,18.623468,20.384660872353454,20.23450921526927
227,DKJ02 Kelapa Gading,2025-03-14,24.53263157894737,-6.15394,106.90805,18.544453,20.275106450186843,20.22128490821075
228,DKJ03 Jagakarsa,2025-03-14,30.006315789473685,-6.33623,106.81857,25.030476,25.843654422013664,26.86131726241125
229,DKJ03 Jagakarsa,2025-03-14,30.006315789473685,-6.33623,106.81857,25.030476,25.843654422013664,26.86131726241125
230,DKJ03 Jagakarsa,2025-03-14,30.006315789473685,-6.33623,106.81857,25.064842,25.87078010649869,27.01816497003181
231,DKJ03 Jagakarsa,2025-03-14,30.006315789473685,-6.33623,106.81857,25.064842,25.87078010649869,27.01816497003181
232,DKJ04 Lubang Buaya,2025-03-14,15.347894736842106,-6.29031,106.9086,19.40904,19.991882456673515,19.632173528582577
233,DKJ04 Lubang Buaya,2025-03-14,15.347894736842106,-6.29031,106.9086,19.561613,19.991882456673515,20.11414813483436
234,DKJ05 Kebun Jeruk,2025-03-14,25.090526315789475,-6.19201,106.77079,16.77812,19.24010414759318,19.50553365314581
235,DKJ05 Kebun Jeruk,2025-03-14,25.090526315789475,-6.19201,106.77079,16.740652,19.23695064862569,19.632397546801357
236,DKJ06 GOR Cendrawasih,2025-03-14,13.151666666666666,-6.14277,106.72232,11.672551,18.9700626235538,17.225937605691016
237,DKJ06 GOR Cendrawasih,2025-03-14,13.151666666666666,-6.14277,106.72232,11.635084,18.92772831916809,17.207253933535466
238,DKJ07 Kebon Bibit Cilangkap,2025-03-14,14.304583333333333,-6.34077,106.90078,17.636189,20.999974027209817,15.566454953355036
239,DKJ07 Kebon Bibit Cilangkap,2025-03-14,14.304583333333333,-6.34077,106.90078,17.603462,20.999974027209817,15.559495617527084
240,DKJ08 GOR Ciracas,2025-03-14,22.334166666666665,-6.32471,106.86548,20.373829,20.603980763226136,21.1947629320743
241,DKJ08 GOR Ciracas,2025-03-14,22.334166666666665,-6.32471,106.86548,20.373829,20.603980763226136,21.1947629320743
242,DKJ08 GOR Ciracas,2025-03-14,22.334166666666665,-6.32471,106.86548,20.408195,20.462264371732484,21.144735132391627
243,DKJ08 GOR Ciracas,2025-03-14,22.334166666666665,-6.32471,106.86548,20.408195,20.462264371732484,21.144735132391627
244,"DKJ09 TMB Gombol Paya, Kalideres",2025-03-14,17.167916666666667,-6.13059,106.6879,16.377094,19.14797974056668,19.140362032044056
245,"DKJ09 TMB Gombol Paya, Kalideres",2025-03-14,17.167916666666667,-6.13059,106.6879,16.368866,19.069490169949,19.103479440518694
246,"DKJ10 RPTRA Manggala Bisma, Papanggo",2025-03-14,13.986666666666666,-6.12857,106.86683,18.07266,17.77779982248942,18.45448369026691
247,"DKJ10 RPTRA Manggala Bisma, Papanggo",2025-03-14,13.986666666666666,-6.12857,106.86683,18.035181,17.526702196333144,18.2275204217145
248,DKJ11 Rusun Penjaringan,2025-03-14,13.61,-6.12798,106.79634,13.662773,17.34868630833096,13.818914936725465
249,DKJ11 Rusun Penjaringan,2025-03-14,13.61,-6.12798,106.79634,13.506924,17.370649827321373,13.913728110462184
250,DKJ12 Jakarta Equestrian Pulomas,2025-03-14,14.288333333333334,-6.1784,106.88775,16.415838,17.386153018739492,17.144213208955186
251,DKJ12 Jakarta Equestrian Pulomas,2025-03-14,14.288333333333334,-6.1784,106.88775,16.336823,17.354656166500522,17.073810558166674
252,DKJ13 PPOP Ragunan,2025-03-14,20.524166666666666,-6.30579,106.82693,18.910568,19.24976497226292,18.841164598662772
253,DKJ13 PPOP Ragunan,2025-03-14,20.524166666666666,-6.30579,106.82693,18.89751,19.253655263053048,18.794665013518443
254,DKJ14 Pulau Panggang,2025-03-14,6.044999999999999,-5.73882,106.60145,8.334588,14.306384105152553,6.045473648350783
255,DKJ14 Pulau Panggang,2025-03-14,6.044999999999999,-5.73882,106.60145,8.303915,14.287953476376003,6.01260859553398
256,DKJ15 Dinas Teknis Jati Baru,2025-03-14,0.0,-6.18136,106.81235,16.483286,18.401861140992903,18.776764321915152
257,DKJ15 Dinas Teknis Jati Baru,2025-03-14,0.0,-6.18136,106.81235,16.491919,18.257095352808637,18.764099309207
258,DKJ16 Hutan Kota Srengseng,2025-03-14,21.62,-6.21049,106.76437,15.432459,18.479563747511968,17.65234434385887
259,DKJ16 Hutan Kota Srengseng,2025-03-14,21.62,-6.21049,106.76437,15.337532,18.403621637556284,17.61546175233351
260,DKJ17 Jl. DI Panjaitan,2025-03-14,28.695833333333336,-6.23333,106.87659,16.978664,17.02856929037306,17.795531292418243
261,DKJ17 Jl. DI Panjaitan,2025-03-14,28.695833333333336,-6.23333,106.87659,16.929396,16.90857174873352,17.782306985359725
262,DKJ18 Jl. Fatmawati,2025-03-14,30.287499999999998,-6.27947,106.79739,18.250374,18.738573254479306,18.201359297527446
263,DKJ18 Jl. Fatmawati,2025-03-14,30.287499999999998,-6.27947,106.79739,18.24064,18.734812744988336,18.28588844056269
264,DKJ19 Jl. Pasar Minggu,2025-03-14,33.9425,-6.27755,106.8426,17.596323,17.591393591562905,17.152300877160474
265,DKJ19 Jl. Pasar Minggu,2025-03-14,33.9425,-6.27755,106.8426,17.767721,17.63728804482354,17.64540845801694
266,DKJ20 Kelapa Gading (SPKU),2025-03-14,18.81625,-6.15405,106.91052,16.832758,19.95587262683445,17.767086291412493
267,DKJ20 Kelapa Gading (SPKU),2025-03-14,18.81625,-6.15405,106.91052,16.795279,19.836573051876496,17.699597536714894
268,DKJ21 Kota Tua,2025-03-14,17.436249999999998,-6.13451,106.81322,14.918548,17.555875674883524,15.999972059380127
269,DKJ21 Kota Tua,2025-03-14,17.436249999999998,-6.13451,106.81322,14.884342,17.49352544731564,15.979878181354811
270,DKJ22 PT JIEP Pulogadung,2025-03-14,25.75208333333333,-6.20666,106.91967,18.30062,19.226958710882403,19.701676783640544
271,DKJ22 PT JIEP Pulogadung,2025-03-14,25.75208333333333,-6.20666,106.91967,18.310587,19.228755687607663,19.75295486111406
272,DKJ23 Pulau Pramuka,2025-03-14,2.28625,-5.74585,106.61384,8.334588,14.306384105152553,6.045473648350783
273,DKJ23 Pulau Pramuka,2025-03-14,2.28625,-5.74585,106.61384,8.303915,14.287953476376003,6.01260859553398
274,"DKJ24 Jl Mesjid Al Alam, Marunda",2025-03-14,24.062916666666666,-6.09499,106.96004,21.501812,21.178874386681454,20.481951895181872
275,"DKJ24 Jl Mesjid Al Alam, Marunda",2025-03-14,24.062916666666666,-6.09499,106.96004,21.475006,21.16365231090122,20.498276055241067
276,DKJ25 Stadion Olah Raga JIS,2025-03-14,6.298333333333333,-6.1248,106.86002,13.404422,18.40557302263048,14.438010715338184
277,DKJ25 Stadion Olah Raga JIS,2025-03-14,6.298333333333333,-6.1248,106.86002,13.276689,18.17865185631646,14.49355559631579
278,DKJ26 Taman Delonix,2025-03-14,26.936666666666667,-6.34676,106.8695,24.307081,22.51605456637927,24.100283009494216
279,DKJ26 Taman Delonix,2025-03-14,26.936666666666667,-6.34676,106.8695,24.307081,22.51605456637927,24.100283009494216
280,DKJ26 Taman Delonix,2025-03-14,26.936666666666667,-6.34676,106.8695,24.341448,22.240226595840696,24.45423943923492
281,DKJ26 Taman Delonix,2025-03-14,26.936666666666667,-6.34676,106.8695,24.341448,22.240226595840696,24.45423943923492
282,DKJ27 Taman Tebet Ecopark,2025-03-14,21.96291666666667,-6.23717,106.8529,15.3791065,15.616014916102095,16.35615514128804
283,DKJ27 Taman Tebet Ecopark,2025-03-14,21.96291666666667,-6.23717,106.8529,15.424368,15.5793760670556,16.358086221894435
284,DKJ28 Terminal Kalideres,2025-03-14,23.11375,-6.15449,106.70515,17.495573,18.318370994461905,18.60498746648818
285,DKJ28 Terminal Kalideres,2025-03-14,23.11375,-6.15449,106.70515,17.48868,18.31128933959537,18.59054211083488
286,DKJ29 Kantor Walikota Jakarta Barat,2025-03-14,22.639166666666668,-6.18582,106.73771,16.270065,19.04505253685845,19.379477962197846
287,DKJ29 Kantor Walikota Jakarta Barat,2025-03-14,22.639166666666668,-6.18582,106.73771,16.348497,19.06854712062412,19.42957875224743
288,DKJ31 Rusun Marunda,2025-03-14,27.61375,-6.09661,106.96295,21.829914,22.10105340745714,22.65789214625959
289,DKJ31 Rusun Marunda,2025-03-14,27.61375,-6.09661,106.96295,21.780378,22.11195477909512,22.66696788155101
290,"Duitku PG, Kebon Jeruk",2025-03-14,17.045454545454547,-6.1916,106.7588,16.512014,18.88018022007412,18.676116197817883
291,"Duitku PG, Kebon Jeruk",2025-03-14,17.045454545454547,-6.1916,106.7588,16.048042,18.86794717682732,18.74156343124118
292,Duta Niaga Pondok Indah,2025-03-14,14.88888888888889,-6.2887,106.7832,20.231842,19.11161429511176,21.60607360857748
293,Duta Niaga Pondok Indah,2025-03-14,14.88888888888889,-6.2887,106.7832,23.510767,19.233211981455483,24.66979487004736
294,ERASMUS HUIS DUTCH CULTURAL CENTER,2025-03-14,11.975,-6.2356,106.8278,16.506496,18.04527733167012,17.200851483515688
295,ERASMUS HUIS DUTCH CULTURAL CENTER,2025-03-14,11.975,-6.2356,106.8278,16.55042,17.940582292874648,17.338945965757347
296,Gading Harmony,2025-03-14,15.117391304347825,-6.1656,106.8995,17.14132,18.637235906389023,16.91339987965181
297,Gading Harmony,2025-03-14,15.117391304347825,-6.1656,106.8995,17.090715,18.62522334840563,16.919569276760456
298,Graha LMU,2025-03-14,35.642857142857146,-6.1839,106.9227,21.626823,19.65391466405657,23.938942100225496
299,Graha LMU,2025-03-14,35.642857142857146,-6.1839,106.9227,21.635456,19.62331761307187,23.945111497334143
300,Gran Melia Jakarta,2025-03-14,20.75,-6.2348,106.83,16.506496,18.04527733167012,17.200851483515688
301,Gran Melia Jakarta,2025-03-14,20.75,-6.2348,106.83,16.55042,17.940582292874648,17.338945965757347
302,INDODAX,2025-03-14,17.96818181818182,-6.21225,106.82138,16.333473,16.95415034559038,16.806674068773486
303,INDODAX,2025-03-14,17.96818181818182,-6.21225,106.82138,15.892147,16.94714595211877,16.79400905606533
304,Jakarta-Selatan-CasaGrande,2025-03-14,11.141666666666666,-6.222,106.842,15.202765,17.472997758123604,17.3624367977288
305,Jakarta-Selatan-CasaGrande,2025-03-14,11.141666666666666,-6.222,106.842,15.233217,17.43213540236155,17.33033109623691
306,Jalan Pasir Putih II,2025-03-14,7.6875,-6.12547,106.84675,11.211673,17.847635186513266,12.17806195467251
307,Jalan Pasir Putih II,2025-03-14,7.6875,-6.12547,106.84675,11.17963,17.79713876830207,12.176802486464
308,Jeruk Purut,2025-03-14,17.823529411764707,-6.2842,106.8118,18.06417,18.65554235670302,18.12873228530202
309,Jeruk Purut,2025-03-14,17.823529411764707,-6.2842,106.8118,18.12322,18.684142024781966,18.10569071779683
310,KRN,2025-03-14,16.666666666666668,-6.1439,106.899,17.68927,19.265673180686104,19.043574022247224
311,KRN,2025-03-14,16.666666666666668,-6.1439,106.899,17.65179,19.14646964920892,18.976085267549625
312,Kemang Dalam IX,2025-03-14,19.38095238095238,-6.2683,106.8192,17.721714,18.26966683387757,17.492900499201202
313,Kemang Dalam IX,2025-03-14,19.38095238095238,-6.2683,106.8192,17.808245,18.25159317122565,17.544178576674717
314,Kemang Timur V,2025-03-14,19.55,-6.263,106.8259,17.721714,18.26966683387757,17.492900499201202
315,Kemang Timur V,2025-03-14,19.55,-6.263,106.8259,17.808245,18.25159317122565,17.544178576674717
316,Kemang V,2025-03-14,20.45,-6.2631,106.8205,17.721714,18.26966683387757,17.492900499201202
317,Kemang V,2025-03-14,20.45,-6.2631,106.8205,17.808245,18.25159317122565,17.544178576674717
318,Kompas Gramedia,2025-03-14,16.416666666666668,-6.2098,106.7951,17.642809,18.669123863644067,18.588207956017133
319,Kompas Gramedia,2025-03-14,16.416666666666668,-6.2098,106.7951,17.736427,18.59238974253336,18.764634274931225
320,Layar Permai PIK,2025-03-14,19.40909090909091,-6.1077,106.753,19.255373,19.398685670428808,20.531260286176003
321,Layar Permai PIK,2025-03-14,19.40909090909091,-6.1077,106.753,19.206467,19.398259834713407,20.556838138017387
322,PT Arah Environmental Indonesia,2025-03-14,5.416666666666667,-6.22722,106.82624,17.245174,18.22892595714993,18.197173992571305
323,PT Arah Environmental Indonesia,2025-03-14,5.416666666666667,-6.22722,106.82624,16.757534,18.136102561950683,18.18450897986315
324,Pantai Mutiara,2025-03-14,16.91304347826087,-6.1101,106.7957,16.416656,18.5839144648446,17.87929544538029
325,Pantai Mutiara,2025-03-14,16.91304347826087,-6.1101,106.7957,16.656225,18.430082919332715,18.042141979191644
326,"Pulo Mas, Kayu Putih",2025-03-14,9.733333333333333,-6.1834,106.88745,16.792566,16.648114129172434,16.78664324151819
327,"Pulo Mas, Kayu Putih",2025-03-14,9.733333333333333,-6.1834,106.88745,16.772787,16.66320738474528,16.775460875624958
328,"Pulo Mas, Kayu Putih 2",2025-03-14,14.375,-6.1841,106.8873,16.792566,16.648114129172434,16.78664324151819
329,"Pulo Mas, Kayu Putih 2",2025-03-14,14.375,-6.1841,106.8873,16.772787,16.66320738474528,16.775460875624958
330,Puretrex Indonesia - Tegal Alur / Kalideres,2025-03-14,19.583333333333332,-6.1175,106.7274,16.371754,18.92616749551561,18.224840907065392
331,Puretrex Indonesia - Tegal Alur / Kalideres,2025-03-14,19.583333333333332,-6.1175,106.7274,16.342705,18.90965327050951,18.21819320167498
332,Puri Indah,2025-03-14,18.083333333333332,-6.1869,106.7369,16.270065,19.04505253685845,19.379477962197846
333,Puri Indah,2025-03-14,18.083333333333332,-6.1869,106.7369,16.348497,19.06854712062412,19.42957875224743
334,Rembang Bukit,2025-03-14,18.25,-6.2805,106.7789,18.49119,19.162355848948163,18.422961683057565
335,Rembang Bukit,2025-03-14,18.25,-6.2805,106.7789,18.46472,19.26826130337185,18.140232770811156
336,RespoKare Mask - Wisma 76,2025-03-14,10.716666666666667,-6.19088,106.79804,15.818072,18.3151394006941,18.09454399810369
337,RespoKare Mask - Wisma 76,2025-03-14,10.716666666666667,-6.19088,106.79804,15.797468,18.28639420827229,18.073768588064645
338,Semanggi,2025-03-14,12.333333333333334,-6.2171,106.8115,16.171564,18.53246984057956,17.442952293717394
339,Semanggi,2025-03-14,12.333333333333334,-6.2171,106.8115,15.74089,18.612255735397333,17.629253321865402
340,Simprug THL Area,2025-03-14,15.08695652173913,-6.2279,106.7936,16.605415,18.5035410785675,17.978705612653787
341,Simprug THL Area,2025-03-14,15.08695652173913,-6.2279,106.7936,16.583473,18.45727416674296,17.903665754975663
342,TANGKAS SPORTS CENTRE,2025-03-14,14.391304347826088,-6.1689,106.7772,16.436893,18.269300659497578,17.862327770061366
343,TANGKAS SPORTS CENTRE,2025-03-14,14.391304347826088,-6.1689,106.7772,16.399426,18.242993757989677,17.82396253172108
344,Taman Patra,2025-03-14,17.583333333333332,-6.2362,106.8326,16.506496,18.04527733167012,17.200851483515688
345,Taman Patra,2025-03-14,17.583333333333332,-6.2362,106.8326,16.55042,17.940582292874648,17.338945965757347
346,Taman Resort Mediterania,2025-03-14,14.988888888888889,-6.12,106.767,18.494091,19.07738457891676,19.978231275176206
347,Taman Resort Mediterania,2025-03-14,14.988888888888889,-6.12,106.767,18.723314,19.18467922210693,20.185052592054408
348,The RBS - AirVisual Outdoor,2025-03-14,16.125,-6.2291,106.8024,16.232782,19.02831049389309,18.368878791736407
349,The RBS - AirVisual Outdoor,2025-03-14,16.125,-6.2291,106.8024,15.737768,19.134376300175983,18.30194933138917
350,US Embassy 1,2025-03-14,22.811551072018123,-6.18254,106.83424,16.598171,18.110780985620284,18.197978583408936
351,US Embassy 1,2025-03-14,22.811551072018123,-6.18254,106.83424,16.369509,18.108919952710465,18.036509003707454
352,US Embassy 2,2025-03-14,33.24791856767903,-6.2367,106.79324,16.569973,18.49465424113803,17.95418348200749
353,US Embassy 2,2025-03-14,33.24791856767903,-6.2367,106.79324,16.549366,18.47746689054701,17.933408071968447
354,US Embassy in Central Jakarta,2025-03-14,13.762500000000001,-6.18254,106.83424,16.598171,18.110780985620284,18.197978583408936
355,US Embassy in Central Jakarta,2025-03-14,13.762500000000001,-6.18254,106.83424,16.369509,18.108919952710465,18.036509003707454
356,US Embassy in South Jakarta,2025-03-14,18.5625,-6.2367,106.79324,16.569973,18.49465424113803,17.95418348200749
357,US Embassy in South Jakarta,2025-03-14,18.5625,-6.2367,106.79324,16.549366,18.47746689054701,17.933408071968447
358,"Widya Chandra, JK",2025-03-14,13.295652173913044,-6.2302,106.8147,15.166568,18.9310647699568,17.60251560670896
359,"Widya Chandra, JK",2025-03-14,13.295652173913044,-6.2302,106.8147,14.650509,19.047857628928288,17.535586146361723
360,Wisma Barito Pacific,2025-03-14,14.491666666666667,-6.19698,106.79841,15.818072,18.3151394006941,18.09454399810369
361,Wisma Barito Pacific,2025-03-14,14.491666666666667,-6.19698,106.79841,15.797468,18.28639420827229,18.073768588064645
362,Wisma Matahari Power,2025-03-14,17.347826086956523,-6.2087,106.7839,16.019455,18.61502569304572,18.18490530948162
363,Wisma Matahari Power,2025-03-14,17.347826086956523,-6.2087,106.7839,16.007404,18.513181041081744,18.24924731765428
364,bekasi,2025-03-14,25.28,-6.23745,106.993,17.265106,19.7686643770006,20.397452208706227
365,bekasi,2025-03-14,25.28,-6.23745,106.993,17.215837,19.80993764453464,20.461796667486173
366,dki1,2025-03-14,25.047894736842107,-6.19479,106.823,16.804098,18.094905937512717,18.878744466822315
367,dki1,2025-03-14,25.047894736842107,-6.19479,106.823,16.898056,18.08818228032853,18.86607945411416
368,dki2,2025-03-14,24.53263157894737,-6.1588,106.904,18.623468,20.384660872353454,20.23450921526927
369,dki2,2025-03-14,24.53263157894737,-6.1588,106.904,18.544453,20.275106450186843,20.22128490821075
370,dki3,2025-03-14,30.006315789473685,-6.35778,106.803,26.796871,26.707084738663788,28.06890381319684
371,dki3,2025-03-14,30.006315789473685,-6.35778,106.803,26.796871,26.707084738663788,28.06890381319684
372,dki3,2025-03-14,30.006315789473685,-6.35778,106.803,27.062946,26.73421042314882,28.126281188231427
373,dki3,2025-03-14,30.006315789473685,-6.35778,106.803,27.062946,26.73421042314882,28.126281188231427
374,dki4,2025-03-14,15.347894736842106,-6.29036,106.905,17.244497,19.424810970094477,18.165296659484497
375,dki4,2025-03-14,15.347894736842106,-6.29036,106.905,17.25313,19.424810970094477,18.154114293591267
376,dki5,2025-03-14,25.090526315789475,-6.20741,106.75,19.90853,19.52966667705112,21.786247056500823
377,dki5,2025-03-14,25.090526315789475,-6.20741,106.75,19.91695,19.65296587308248,21.957710998252317
378,kabupaten_bekasi,2025-03-14,27.716250000000002,-6.3638,107.172,20.999565,22.02219347423977,19.81769123154682
379,kabupaten_bekasi,2025-03-14,27.716250000000002,-6.3638,107.172,21.00298,22.075875004662407,19.81356410681288
380,kabupaten_bogor,2025-03-14,15.129166666666668,-6.48137,106.829,19.063904,22.714195055431784,19.341053924589737
381,kabupaten_bogor,2025-03-14,15.129166666666668,-6.48137,106.829,19.007242,22.687545421388407,19.37116323182968
382,tangerang_benteng_betawi,2025-03-14,16.131666666666664,-6.17567,106.645,15.864293,18.747866055170697,17.733896691589916
383,tangerang_benteng_betawi,2025-03-14,16.131666666666664,-6.17567,106.645,15.827658,18.639451024797225,17.719451335936615
384,tangerang_kali_pasir,2025-03-14,11.715416666666668,-6.18737,106.633,14.303891,17.448073551919727,15.872442429747268
385,tangerang_kali_pasir,2025-03-14,11.715416666666668,-6.18737,106.633,14.295665,17.502035606172353,15.820869751329704
